AQ_1420_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Ashok Vihar, Delhi - DPCC",05-Aug-2021,19:00,05-Aug-2021,20:00,70.0,18.25,28.45,971.25,1.93,69.38,13.05,0.0,8.6,20.15,24.68,27.6,20.57,0.1,56.73,0.65,7.95,2.4,,
"Ashok Vihar, Delhi - DPCC",05-Aug-2021,20:00,05-Aug-2021,21:00,91.75,19.25,27.88,971.28,1.0,73.58,23.33,0.0,10.03,21.3,24.7,28.05,22.65,0.17,25.2,0.85,8.53,2.08,,
"Ashok Vihar, Delhi - DPCC",05-Aug-2021,21:00,05-Aug-2021,22:00,97.5,21.75,27.57,971.3,1.2,75.28,26.75,0.0,11.93,23.28,25.52,28.15,21.48,0.1,20.93,0.9,6.72,1.73,,
"Ashok Vihar, Delhi - DPCC",05-Aug-2021,22:00,05-Aug-2021,23:00,82.25,28.0,27.35,971.25,1.0,77.33,21.88,0.0,13.05,24.45,25.9,27.88,22.52,0.1,25.25,0.8,6.0,1.27,,
"Ashok Vihar, Delhi - DPCC",05-Aug-2021,23:00,06-Aug-2021,00:00,85.25,31.75,27.17,971.25,1.18,78.0,30.35,0.0,13.3,24.58,25.77,27.62,21.25,0.38,10.7,0.75,5.28,1.02,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,00:00,06-Aug-2021,01:00,80.25,34.5,26.98,971.25,1.15,80.08,32.98,0.0,14.43,25.5,25.85,28.55,15.93,0.47,16.62,0.65,4.62,0.95,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,01:00,06-Aug-2021,02:00,72.25,36.5,26.85,971.25,1.1,82.0,37.9,0.0,16.7,27.58,26.28,31.08,15.07,0.22,,0.75,7.12,1.18,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,02:00,06-Aug-2021,03:00,77.25,39.75,26.52,971.2,1.05,85.72,28.58,0.0,17.1,27.7,25.9,37.7,20.9,0.2,43.55,0.88,9.35,1.05,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,03:00,06-Aug-2021,04:00,95.25,45.5,26.58,971.22,1.1,86.95,31.9,0.0,17.58,28.75,27.1,32.08,26.68,0.0,29.6,1.1,7.22,1.12,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,04:00,06-Aug-2021,05:00,111.0,46.25,26.38,971.2,1.08,89.33,27.5,0.0,19.38,30.2,27.12,30.18,28.35,0.08,19.02,1.65,10.75,1.38,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,05:00,06-Aug-2021,06:00,113.0,44.25,26.32,971.2,2.85,90.47,97.33,0.0,24.3,33.5,25.75,30.3,28.6,0.15,9.8,1.38,12.35,1.48,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,06:00,06-Aug-2021,07:00,123.0,46.25,26.62,971.28,47.83,88.58,25.93,0.0,28.0,36.25,25.2,30.8,28.52,0.2,8.38,1.5,11.43,1.58,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,07:00,06-Aug-2021,08:00,134.5,53.0,27.12,971.28,76.17,85.7,47.33,0.0,27.23,36.27,26.45,30.95,30.13,0.68,36.3,1.38,11.18,1.2,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,08:00,06-Aug-2021,09:00,145.25,69.0,27.98,971.3,150.98,79.78,44.78,0.0,26.6,36.98,28.75,30.27,22.82,1.08,8.1,1.4,11.12,1.32,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,09:00,06-Aug-2021,10:00,182.0,90.0,29.15,971.27,212.6,71.2,70.8,0.0,24.25,36.25,30.95,31.52,24.9,1.15,16.5,1.75,10.9,1.7,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,10:00,06-Aug-2021,11:00,160.0,42.0,30.38,971.35,369.88,60.02,44.33,0.0,19.42,30.5,27.55,31.15,28.2,0.75,28.18,1.62,11.3,1.5,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,11:00,06-Aug-2021,12:00,94.25,41.25,31.45,971.38,661.77,54.52,33.62,0.0,13.45,23.62,23.77,28.83,24.02,0.17,67.75,1.1,7.82,1.03,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,12:00,06-Aug-2021,13:00,90.5,36.75,32.05,971.4,704.02,51.03,33.0,0.0,6.9,16.93,21.27,31.65,24.6,0.2,53.33,1.05,6.9,0.8,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,13:00,06-Aug-2021,14:00,74.5,28.25,31.55,971.33,613.83,52.1,23.12,0.0,5.35,14.92,19.88,34.2,23.93,0.3,57.15,0.88,6.73,0.65,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,14:00,06-Aug-2021,15:00,66.0,23.25,31.52,971.4,558.83,52.7,39.12,0.0,4.58,13.9,19.07,33.27,22.53,0.3,63.18,0.65,5.88,0.53,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,15:00,06-Aug-2021,16:00,66.75,24.0,31.08,971.35,329.75,54.28,25.95,0.0,5.2,14.53,19.3,30.25,17.57,0.5,58.02,1.28,6.1,0.73,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,16:00,06-Aug-2021,17:00,79.5,25.75,30.8,971.35,253.75,56.83,25.73,0.0,5.53,15.58,20.8,29.68,14.18,0.8,49.65,0.8,6.48,0.85,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,17:00,06-Aug-2021,18:00,85.25,31.0,30.05,971.4,117.75,62.15,32.3,0.0,6.65,17.02,21.82,29.52,14.43,0.85,63.2,0.62,8.85,1.05,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,18:00,06-Aug-2021,19:00,89.5,30.0,29.35,971.33,35.83,66.22,30.38,0.0,8.18,19.3,23.8,28.75,15.73,0.9,31.57,1.85,12.23,2.0,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,19:00,06-Aug-2021,20:00,93.0,27.25,28.85,971.25,2.32,66.45,101.67,0.0,9.35,21.55,26.12,27.55,18.2,0.37,21.65,1.37,11.2,2.32,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,20:00,06-Aug-2021,21:00,98.25,28.0,28.2,971.25,1.0,68.35,46.12,0.0,11.25,23.85,27.62,28.58,20.75,0.57,9.73,1.6,12.18,2.78,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,21:00,06-Aug-2021,22:00,96.25,27.25,27.73,971.28,1.15,72.12,53.15,0.0,13.32,26.75,29.93,31.73,22.88,0.77,5.9,1.77,14.12,3.47,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,22:00,06-Aug-2021,23:00,100.25,29.0,27.73,971.27,1.05,72.0,89.15,0.0,19.95,32.02,29.73,32.78,26.12,1.12,12.5,2.67,17.07,4.1,,
"Ashok Vihar, Delhi - DPCC",06-Aug-2021,23:00,07-Aug-2021,00:00,107.75,41.0,27.15,971.33,1.27,78.6,32.93,0.0,27.97,37.65,28.0,32.1,21.5,1.3,12.1,2.7,21.45,4.65,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,00:00,07-Aug-2021,01:00,109.75,41.75,26.88,971.3,1.25,82.05,49.7,0.0,42.43,47.98,25.1,30.38,17.82,1.5,13.48,2.17,19.62,4.35,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,01:00,07-Aug-2021,02:00,143.5,45.5,27.3,971.38,1.35,80.4,28.4,0.0,58.45,61.38,25.73,32.4,16.97,0.6,,2.17,17.25,4.42,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,02:00,07-Aug-2021,03:00,177.0,61.25,27.05,971.28,1.05,82.07,69.28,0.0,50.8,57.6,30.6,35.1,23.4,0.3,48.73,2.2,17.08,4.0,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,03:00,07-Aug-2021,04:00,203.25,92.5,26.6,971.3,1.2,86.33,50.75,0.0,50.0,57.42,31.3,31.3,31.7,0.22,32.2,2.62,20.9,4.02,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,04:00,07-Aug-2021,05:00,172.25,78.0,26.55,971.3,1.12,87.55,59.0,0.0,54.12,59.58,29.02,30.25,37.73,0.25,33.27,2.85,25.05,4.2,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,05:00,07-Aug-2021,06:00,142.25,59.75,26.8,971.4,2.85,86.08,30.6,0.0,58.6,62.78,28.2,30.23,37.23,0.13,12.93,2.58,26.38,4.05,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,06:00,07-Aug-2021,07:00,141.0,63.75,27.3,971.4,43.15,81.88,28.35,0.0,45.92,56.2,35.25,31.15,36.4,,11.13,2.35,16.93,2.38,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,07:00,07-Aug-2021,08:00,122.25,55.75,28.15,971.35,127.7,76.95,52.17,0.0,39.55,50.4,34.12,32.48,33.07,0.57,19.8,2.0,12.5,1.88,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,08:00,07-Aug-2021,09:00,137.0,70.75,30.45,971.35,322.05,63.07,85.75,0.0,34.6,45.53,32.55,30.88,29.25,0.8,6.53,1.87,12.93,1.8,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,09:00,07-Aug-2021,10:00,136.75,72.0,31.2,971.22,329.3,58.55,165.12,0.0,26.55,38.28,31.17,32.3,32.9,0.75,35.1,1.58,14.23,1.5,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,10:00,07-Aug-2021,11:00,148.75,71.0,29.55,971.2,88.77,66.35,150.78,0.0,19.05,30.93,28.93,30.7,28.22,0.68,60.95,1.48,13.33,1.42,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,11:00,07-Aug-2021,12:00,131.5,62.75,26.38,971.3,22.27,84.25,49.3,0.95,14.05,25.57,26.53,31.25,25.55,0.25,21.62,1.82,15.6,2.12,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,12:00,07-Aug-2021,13:00,40.0,18.0,25.7,971.33,129.45,89.45,35.5,0.0,12.15,23.22,25.07,30.05,25.85,0.2,26.05,2.23,14.77,1.98,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,13:00,07-Aug-2021,14:00,26.0,15.0,27.18,971.4,385.43,81.05,23.48,0.0,14.32,25.2,25.42,30.52,25.23,0.47,28.75,1.53,11.83,3.58,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,14:00,07-Aug-2021,15:00,35.25,23.0,28.97,971.4,451.92,67.55,76.2,0.0,11.8,21.77,22.83,30.85,22.2,0.3,38.38,1.3,10.72,2.38,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,15:00,07-Aug-2021,16:00,28.75,20.5,27.95,971.27,66.38,75.78,80.65,0.07,9.85,20.12,22.78,30.15,16.75,0.57,44.0,1.1,10.15,3.0,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,16:00,07-Aug-2021,17:00,38.5,23.5,27.38,971.27,98.22,83.95,83.95,0.0,11.35,22.45,24.85,29.48,14.48,1.0,34.42,1.3,13.55,3.0,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,17:00,07-Aug-2021,18:00,55.5,28.5,27.9,971.28,71.85,79.97,72.75,0.0,13.07,25.0,26.95,30.45,14.27,1.2,23.1,1.3,16.28,4.1,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,18:00,07-Aug-2021,19:00,66.5,30.25,27.38,971.25,23.75,80.42,83.65,0.0,14.25,28.12,31.0,30.33,13.25,1.3,11.02,2.1,20.68,5.57,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,19:00,07-Aug-2021,20:00,65.25,30.0,26.5,971.27,1.32,86.77,76.47,0.0,15.82,29.27,30.8,30.95,13.67,0.5,27.98,2.15,20.27,4.62,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,20:00,07-Aug-2021,21:00,66.25,31.25,26.27,971.33,1.12,88.58,41.83,0.0,19.35,33.0,32.4,30.28,19.08,0.9,23.23,2.9,22.23,5.3,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,21:00,07-Aug-2021,22:00,110.5,48.25,26.45,971.23,0.85,90.35,83.18,0.0,33.93,43.6,29.95,30.27,21.55,1.55,31.92,4.02,25.92,7.95,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,22:00,07-Aug-2021,23:00,160.75,61.0,26.57,971.25,0.88,90.5,183.32,0.0,44.5,50.65,26.95,32.58,22.47,1.05,19.45,3.97,27.38,8.4,,
"Ashok Vihar, Delhi - DPCC",07-Aug-2021,23:00,08-Aug-2021,00:00,160.25,61.5,26.5,971.25,1.0,90.78,61.9,0.0,42.52,50.83,30.43,30.38,20.65,0.98,5.8,2.73,32.05,6.17,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,00:00,08-Aug-2021,01:00,156.75,72.0,26.65,971.3,1.12,89.02,38.88,0.0,47.67,54.97,30.33,30.68,16.55,1.5,4.15,3.12,26.88,5.93,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,01:00,08-Aug-2021,02:00,160.75,91.25,26.45,971.27,1.0,91.18,36.98,0.0,49.45,56.67,30.77,34.05,16.07,0.33,,3.0,23.25,5.78,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,02:00,08-Aug-2021,03:00,125.0,66.75,26.58,971.32,1.18,90.7,30.77,0.0,41.2,52.1,34.9,37.7,20.5,,36.32,2.28,18.8,4.28,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,03:00,08-Aug-2021,04:00,105.5,59.25,26.35,971.3,1.08,87.05,34.9,0.0,37.57,48.88,34.35,35.03,23.62,,45.8,1.85,15.0,2.75,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,04:00,08-Aug-2021,05:00,98.0,53.5,26.17,971.25,0.9,88.78,39.38,0.0,35.45,46.1,32.32,33.58,29.6,,18.25,2.17,12.88,2.45,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,05:00,08-Aug-2021,06:00,115.25,69.25,26.13,971.22,2.23,90.9,87.75,0.0,37.27,46.1,29.5,31.98,30.32,,20.9,2.15,12.15,2.55,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,06:00,08-Aug-2021,07:00,122.5,69.0,26.4,971.28,32.2,89.75,45.3,0.0,44.85,50.7,26.57,31.45,31.45,,39.42,3.0,13.97,3.0,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,07:00,08-Aug-2021,08:00,153.25,78.75,27.42,971.35,144.8,82.97,19.67,0.0,46.23,53.55,29.88,33.3,34.5,0.6,33.68,2.47,18.27,3.3,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,08:00,08-Aug-2021,09:00,159.0,90.5,29.2,971.33,253.6,71.78,75.88,0.0,40.62,51.3,34.12,31.23,30.98,1.0,51.45,1.98,18.6,3.0,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,09:00,08-Aug-2021,10:00,151.5,91.5,30.07,971.38,452.75,65.97,43.1,0.0,33.65,45.9,34.8,31.82,38.67,0.88,45.38,1.9,19.5,2.85,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,10:00,08-Aug-2021,11:00,128.75,85.75,31.15,971.4,620.55,60.65,52.8,0.0,23.72,35.07,29.6,30.45,42.6,0.6,69.1,1.48,14.48,1.92,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,11:00,08-Aug-2021,12:00,93.75,65.0,29.62,971.2,314.0,63.77,152.55,0.0,14.93,25.6,25.32,30.05,30.1,0.5,38.65,1.1,11.3,1.65,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,12:00,08-Aug-2021,13:00,64.5,38.0,26.18,971.2,23.1,86.12,110.38,0.33,10.4,21.75,24.95,28.42,25.9,0.2,39.07,1.32,13.82,3.0,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,13:00,08-Aug-2021,14:00,41.0,28.5,25.88,971.17,25.88,91.9,126.32,0.0,10.22,21.58,24.85,31.62,27.03,0.53,32.83,1.2,14.82,3.15,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,14:00,08-Aug-2021,15:00,41.5,28.5,25.95,971.1,25.85,91.0,177.12,0.0,13.32,27.0,30.38,30.55,20.68,0.97,12.15,1.8,17.73,5.5,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,15:00,08-Aug-2021,16:00,50.75,32.25,25.98,971.12,23.73,91.9,154.5,0.0,14.57,27.77,29.9,31.15,18.38,0.72,18.88,1.95,24.12,6.3,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,16:00,08-Aug-2021,17:00,47.0,30.75,26.0,971.17,24.12,91.7,114.75,0.0,14.5,27.7,29.75,29.5,13.85,0.93,13.8,1.25,21.0,5.38,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,17:00,08-Aug-2021,18:00,41.25,28.75,25.62,971.27,24.77,90.5,51.75,0.0,16.32,28.8,29.15,30.5,13.12,0.97,6.9,1.18,24.5,4.53,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,18:00,08-Aug-2021,19:00,25.0,16.0,25.6,971.3,13.03,91.7,53.48,0.0,18.67,31.6,30.75,31.62,14.22,1.07,11.07,1.08,20.48,3.8,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,19:00,08-Aug-2021,20:00,28.5,17.75,25.75,971.2,2.5,94.25,64.35,0.0,25.12,36.45,30.0,31.8,14.37,0.68,20.02,1.45,21.3,5.47,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,20:00,08-Aug-2021,21:00,38.0,27.0,25.98,971.3,1.12,94.62,27.42,0.0,36.38,44.8,28.5,32.85,19.65,0.73,28.45,2.28,24.57,7.5,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,21:00,08-Aug-2021,22:00,65.75,43.0,26.1,971.3,1.1,91.88,34.35,0.0,30.55,42.4,32.9,32.12,19.9,0.68,16.45,2.17,20.85,5.03,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,22:00,08-Aug-2021,23:00,81.25,57.75,25.98,971.27,0.95,91.25,58.85,0.0,30.07,42.67,34.12,30.73,21.45,0.65,9.78,2.38,20.65,5.33,,
"Ashok Vihar, Delhi - DPCC",08-Aug-2021,23:00,09-Aug-2021,00:00,87.5,62.25,25.9,971.2,0.75,94.17,100.08,0.0,27.8,40.73,33.9,29.9,21.57,0.6,48.6,2.35,19.02,4.75,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,00:00,09-Aug-2021,01:00,72.0,53.5,26.0,971.28,0.97,95.22,50.57,0.0,33.2,43.4,30.72,30.12,18.9,0.97,47.0,2.47,20.27,5.0,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,01:00,09-Aug-2021,02:00,83.75,61.25,25.98,971.22,0.85,95.05,167.2,0.0,36.33,46.15,31.1,32.62,18.03,0.73,,2.15,21.88,4.7,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,02:00,09-Aug-2021,03:00,84.25,61.75,25.85,971.15,0.62,96.15,125.35,0.0,37.9,46.5,29.4,37.3,19.7,0.5,53.8,1.8,20.6,4.15,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,03:00,09-Aug-2021,04:00,86.0,59.5,25.82,971.12,0.45,96.02,168.78,0.0,36.25,46.88,32.55,32.9,21.45,0.38,22.38,1.68,18.6,3.82,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,04:00,09-Aug-2021,05:00,76.0,51.25,25.82,971.23,0.9,96.0,71.12,0.0,33.65,44.92,32.9,31.47,25.6,0.1,17.65,1.82,17.95,3.9,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,05:00,09-Aug-2021,06:00,66.75,41.0,25.72,971.23,1.9,96.35,119.35,0.0,33.28,43.33,30.42,30.85,25.65,0.1,17.07,1.82,17.65,3.7,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,06:00,09-Aug-2021,07:00,78.25,45.0,26.07,971.27,24.27,94.75,20.43,0.0,40.15,46.48,25.85,30.75,24.57,0.03,28.33,1.85,15.4,3.18,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,07:00,09-Aug-2021,08:00,93.0,51.25,26.45,971.25,63.8,90.3,103.85,0.0,42.42,49.28,27.6,32.65,27.37,0.55,23.95,1.98,13.98,2.98,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,08:00,09-Aug-2021,09:00,109.0,64.5,26.82,971.27,98.2,87.33,22.83,0.0,37.75,47.98,32.27,30.47,25.05,0.8,28.88,1.78,13.32,2.62,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,09:00,09-Aug-2021,10:00,113.5,78.25,28.6,971.25,239.32,76.25,117.7,0.0,35.85,46.72,32.77,31.05,27.02,0.95,20.08,1.72,13.18,2.67,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,10:00,09-Aug-2021,11:00,126.0,90.25,29.62,971.2,227.88,67.85,195.4,0.0,31.98,44.42,34.52,30.1,27.75,1.0,29.0,1.73,13.23,2.88,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,11:00,09-Aug-2021,12:00,148.75,93.5,30.42,971.32,475.05,63.52,185.9,0.0,25.25,38.85,34.3,31.02,26.3,0.85,46.55,2.0,16.1,3.88,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,12:00,09-Aug-2021,13:00,140.5,80.75,30.08,971.38,523.83,63.65,104.6,0.0,14.07,26.45,28.12,26.65,24.88,0.23,86.22,1.73,15.5,3.0,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,13:00,09-Aug-2021,14:00,127.75,75.0,30.25,971.4,471.7,62.12,28.62,0.0,6.25,17.98,24.15,31.15,28.43,0.5,48.68,1.58,20.93,3.02,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,14:00,09-Aug-2021,15:00,128.25,76.0,29.85,971.33,255.55,63.72,36.73,0.0,3.35,14.82,22.73,33.35,24.4,0.4,73.83,1.23,13.9,1.98,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,15:00,09-Aug-2021,16:00,121.25,68.25,29.13,971.3,233.62,69.15,42.35,0.0,3.98,15.0,22.12,32.73,24.25,0.47,55.42,1.25,12.32,1.72,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,16:00,09-Aug-2021,17:00,112.25,57.75,28.73,971.27,206.68,71.05,42.75,0.0,5.35,16.43,22.67,29.02,16.3,0.82,36.9,1.95,19.3,2.65,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,17:00,09-Aug-2021,18:00,106.5,46.25,28.5,971.25,114.88,72.2,56.62,0.0,6.8,19.15,25.52,29.68,15.6,1.15,75.23,1.95,22.25,3.4,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,18:00,09-Aug-2021,19:00,118.75,56.75,27.83,971.12,25.48,77.5,110.62,0.0,8.98,22.47,28.45,28.35,17.15,1.03,24.72,1.88,24.78,4.28,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,19:00,09-Aug-2021,20:00,102.0,47.75,26.97,971.1,0.95,83.35,141.65,0.07,12.07,26.42,31.15,28.52,17.8,0.62,11.5,1.48,18.5,3.75,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,20:00,09-Aug-2021,21:00,88.5,39.75,26.6,971.1,0.5,85.6,144.5,0.0,17.28,31.27,32.33,29.02,27.25,0.5,12.07,1.95,19.02,4.82,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,21:00,09-Aug-2021,22:00,82.5,35.75,26.37,971.1,0.45,86.88,148.38,0.0,21.2,34.05,31.52,29.3,27.82,0.42,12.02,2.4,18.33,4.75,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,22:00,09-Aug-2021,23:00,73.75,34.0,26.3,971.1,0.43,87.57,149.85,0.0,19.8,33.2,32.08,29.57,26.05,0.25,11.32,1.57,15.65,3.98,,
"Ashok Vihar, Delhi - DPCC",09-Aug-2021,23:00,10-Aug-2021,00:00,61.75,32.0,26.3,971.1,0.4,88.62,154.17,0.0,18.92,32.3,31.67,30.1,24.68,0.23,15.0,1.48,13.27,2.88,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,00:00,10-Aug-2021,01:00,67.75,36.5,26.38,971.1,0.38,89.03,157.18,0.0,20.2,33.15,31.38,28.43,20.0,0.53,15.0,1.15,11.85,2.58,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,01:00,10-Aug-2021,02:00,83.25,42.25,26.35,971.02,0.35,89.58,165.15,0.0,24.78,37.4,32.3,30.68,19.83,0.35,,1.12,12.25,3.55,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,02:00,10-Aug-2021,03:00,94.25,42.75,26.2,971.0,0.2,86.28,179.18,0.0,22.4,33.1,27.9,34.4,14.8,,15.8,1.32,13.1,3.62,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,03:00,10-Aug-2021,04:00,88.25,30.5,26.02,971.0,0.28,85.05,175.55,0.0,22.02,33.73,29.62,30.4,17.6,0.0,11.15,1.45,11.05,2.23,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,04:00,10-Aug-2021,05:00,85.25,24.25,25.83,971.0,0.2,86.3,184.62,0.0,22.02,33.6,29.45,29.62,21.48,,11.62,0.95,9.98,2.0,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,05:00,10-Aug-2021,06:00,79.25,26.0,25.7,971.0,1.73,86.85,175.65,0.0,21.12,32.92,29.55,28.75,23.75,,10.07,1.05,9.15,1.72,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,06:00,10-Aug-2021,07:00,74.0,20.75,26.12,971.0,51.92,84.42,176.45,0.0,22.32,33.77,29.3,29.68,23.48,,10.82,1.3,9.62,1.85,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,07:00,10-Aug-2021,08:00,93.0,24.75,26.93,971.0,104.07,78.45,179.8,0.0,22.97,33.77,28.28,31.7,24.0,0.35,8.43,1.25,9.18,1.8,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,08:00,10-Aug-2021,09:00,95.5,30.25,29.12,971.1,337.2,65.33,177.9,0.0,21.62,31.9,26.85,28.95,21.07,0.65,19.25,1.2,8.4,1.55,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,09:00,10-Aug-2021,10:00,100.25,31.5,30.25,971.12,458.45,60.15,183.15,0.0,18.65,29.35,26.55,29.35,19.55,0.77,22.2,0.95,7.7,1.42,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,10:00,10-Aug-2021,11:00,129.75,31.75,31.6,971.15,600.22,53.1,184.05,0.0,15.9,26.05,24.65,28.6,19.6,0.6,28.45,0.9,9.95,1.55,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,11:00,10-Aug-2021,12:00,161.75,29.25,31.45,971.15,516.9,54.85,182.68,0.0,11.88,22.1,23.35,27.62,19.12,0.45,46.9,0.75,10.1,1.95,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,12:00,10-Aug-2021,13:00,169.75,34.5,32.48,971.2,641.97,51.88,176.07,0.0,9.03,19.05,22.0,26.95,23.1,0.1,54.8,0.67,10.9,1.88,,
"Ashok Vihar, Delhi - DPCC",10-Aug-2021,13:00,10-Aug-2021,14:00,196.0,38.0,32.35,971.2,606.12,52.0,177.3,0.0,5.9,16.1,21.2,27.28,25.1,0.4,39.02,0.65,13.65,1.8,,
